local_time,y_true,y_hat
2026-07-07T03:00:00+10:00,1025.2146704935851,1051.0349839733774
2026-07-07T04:00:00+10:00,1058.059011617824,1027.2571097240223
2026-07-07T05:00:00+10:00,1031.1986215246598,1021.8553275613261
2026-07-07T06:00:00+10:00,943.660313680554,954.1322412535267
2026-07-07T07:00:00+10:00,777.6837563410478,866.8796332442545
2026-07-07T08:00:00+10:00,697.2974082588058,747.1367018762298
2026-07-07T09:00:00+10:00,712.4799700166825,677.2910786783464
2026-07-07T10:00:00+10:00,735.0660519928966,670.663602703003
2026-07-07T11:00:00+10:00,718.8982115203244,709.7174134310249
2026-07-07T12:00:00+10:00,741.7154289362869,690.2046964420753
2026-07-07T13:00:00+10:00,739.2257706059481,748.5075300457112
2026-07-07T14:00:00+10:00,724.6898298376576,747.7509745262103
2026-07-07T15:00:00+10:00,738.9885622361953,736.494947778059
2026-07-07T16:00:00+10:00,752.4097256198119,768.4825649505614
2026-07-07T17:00:00+10:00,730.6605108707828,717.4471697651221
2026-07-07T18:00:00+10:00,687.1184318027429,718.4226395587896
2026-07-07T19:00:00+10:00,743.7320208814816,707.4864267179589
2026-07-07T20:00:00+10:00,779.6248473058557,775.2266291238419
2026-07-07T21:00:00+10:00,809.7785689621542,827.957587451844
2026-07-07T22:00:00+10:00,857.9480149615415,839.5904617243659
2026-07-07T23:00:00+10:00,900.5256794066676,880.9315120396426
2026-07-08T00:00:00+10:00,907.8173415432676,922.7391191860086
2026-07-08T01:00:00+10:00,907.1003167047782,921.094610497386
2026-07-08T02:00:00+10:00,933.1709208054092,920.8996223404675
2026-07-08T03:00:00+10:00,969.426627106062,946.5016945148064
2026-07-08T04:00:00+10:00,982.921237938942,963.5291379329794
2026-07-08T05:00:00+10:00,971.7768006489588,958.1685283034005
2026-07-08T06:00:00+10:00,907.7073767342778,879.1527834081079
2026-07-08T07:00:00+10:00,804.2361200737738,829.9379800758992
2026-07-08T08:00:00+10:00,717.1448147455313,747.2540942509089
2026-07-08T09:00:00+10:00,703.9983527898299,709.7536224561347
2026-07-08T10:00:00+10:00,643.1705166397795,682.7915097667413
2026-07-08T11:00:00+10:00,605.9341869588893,615.8570456771274
2026-07-08T12:00:00+10:00,583.4767214016016,603.0071970766835
2026-07-08T13:00:00+10:00,543.1367729362402,597.0436075843942
2026-07-08T14:00:00+10:00,566.7669948977339,537.0353624200496
2026-07-08T15:00:00+10:00,617.182848423426,596.9198683725215
2026-07-08T16:00:00+10:00,628.6214046711825,662.4265247711095
2026-07-08T17:00:00+10:00,692.0240924288013,627.3217927368286
2026-07-08T18:00:00+10:00,674.0083110851119,696.1473759897071
2026-07-08T19:00:00+10:00,665.2889473177441,689.8648998047684
2026-07-08T20:00:00+10:00,718.2963730499199,683.4251071295114
2026-07-08T21:00:00+10:00,801.0981616101884,745.8548889362545
2026-07-08T22:00:00+10:00,815.959641033156,834.3997314179112
2026-07-08T23:00:00+10:00,809.7173235995735,830.6904149947851
2026-07-09T00:00:00+10:00,883.3656116340678,809.9228639136063
2026-07-09T01:00:00+10:00,1016.732362368398,899.4905085483755
2026-07-09T02:00:00+10:00,1071.7889360439617,1033.7766983619515
2026-07-09T03:00:00+10:00,1081.9404123320087,1054.6549623274132
2026-07-09T04:00:00+10:00,1083.0374576741635,1044.8260991281054
2026-07-09T05:00:00+10:00,1058.614312519862,1038.5301818695718
2026-07-09T06:00:00+10:00,973.9046044253222,977.7258369652491
2026-07-09T07:00:00+10:00,817.713083369349,896.6001088616837
2026-07-09T08:00:00+10:00,711.6608493026822,756.7922137091604
2026-07-09T09:00:00+10:00,720.7364856281341,667.8967646444124
2026-07-09T10:00:00+10:00,727.2731629814915,711.8505985488883
2026-07-09T11:00:00+10:00,710.63116557844,702.0925485545939
2026-07-09T12:00:00+10:00,699.0427981540338,672.0964283175368
2026-07-09T13:00:00+10:00,694.0834830901157,704.8911296192676
2026-07-09T14:00:00+10:00,736.1951007617246,713.1378077488482
2026-07-09T15:00:00+10:00,779.7186805853465,748.9917648873293
2026-07-09T16:00:00+10:00,861.5062644460103,777.7902341067944
2026-07-09T17:00:00+10:00,798.5149147247425,798.936761294276
2026-07-09T18:00:00+10:00,687.8861167106063,744.4182541493137
2026-07-09T19:00:00+10:00,707.2604976454446,708.597347493021
2026-07-09T20:00:00+10:00,729.9974457938475,733.735701764073
2026-07-09T21:00:00+10:00,795.891457529453,756.88747497376
2026-07-09T22:00:00+10:00,923.1286911307247,841.9511785441267
2026-07-09T23:00:00+10:00,957.5995216895882,945.8417038276913
2026-07-10T00:00:00+10:00,951.5923583146204,966.3189908783428
2026-07-10T01:00:00+10:00,963.003131411016,962.5451807291058
2026-07-10T02:00:00+10:00,974.4626660140387,971.80675992748
2026-07-10T03:00:00+10:00,987.1221490389078,988.8681220306767
2026-07-10T04:00:00+10:00,999.8311256594372,987.4492433364377
2026-07-10T05:00:00+10:00,968.5179417612484,961.1161798278855
2026-07-10T06:00:00+10:00,897.9024252537039,878.5403082121971
2026-07-10T07:00:00+10:00,743.2738152231503,818.8111746686673
2026-07-10T08:00:00+10:00,676.2525126662694,710.6532972780799
2026-07-10T09:00:00+10:00,689.0975971580951,656.249462900554
2026-07-10T10:00:00+10:00,671.6434599665731,679.1890338974081
2026-07-10T11:00:00+10:00,669.1024118496712,640.1571773536256
2026-07-10T12:00:00+10:00,661.732554489033,648.9921231306438
2026-07-10T13:00:00+10:00,667.4889224087557,663.8460152212725
2026-07-10T14:00:00+10:00,697.6914182391703,682.2848405121841
2026-07-10T15:00:00+10:00,741.9350605288007,738.6715239287928
2026-07-10T16:00:00+10:00,757.1392456666641,761.4682435093982
2026-07-10T17:00:00+10:00,694.1642314377968,723.7930353644834
2026-07-10T18:00:00+10:00,610.2754722333511,683.3592370641854
2026-07-10T19:00:00+10:00,602.1221675506469,625.1037281287863
2026-07-10T20:00:00+10:00,607.2642441434456,628.3417745188468
2026-07-10T21:00:00+10:00,671.9565112555375,640.8750295795282
2026-07-10T22:00:00+10:00,708.664909169375,697.7557316313163
2026-07-10T23:00:00+10:00,693.1609679543399,709.3377838952321
2026-07-11T00:00:00+10:00,643.9574840313974,681.9857705842096
2026-07-11T01:00:00+10:00,577.7273673522868,623.6822394589726
2026-07-11T02:00:00+10:00,543.2595636410296,576.2872990778479
2026-07-11T03:00:00+10:00,529.0206117060524,540.695135731656
2026-07-11T04:00:00+10:00,536.8128754545604,530.4334955674282
2026-07-11T05:00:00+10:00,557.7120613895054,545.8211310567784
2026-07-11T06:00:00+10:00,580.2040890447528,560.1802546741808
2026-07-11T07:00:00+10:00,569.0642682425024,593.7123131406894
2026-07-11T08:00:00+10:00,560.5513161590666,560.3762664813864
2026-07-11T09:00:00+10:00,544.230976271659,546.7109696339583
2026-07-11T10:00:00+10:00,503.03707769955975,511.10233574528553
