forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260727,2026-07-27,2026-07-27T00:00:00+10:00,1,944.2240093566437,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T01:00:00+10:00,2,969.1068624480297,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T02:00:00+10:00,3,985.3003625921586,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T03:00:00+10:00,4,987.7586527237272,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T04:00:00+10:00,5,983.3418069610195,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T05:00:00+10:00,6,956.0405574709146,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T06:00:00+10:00,7,859.1007036095574,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T07:00:00+10:00,8,748.0095105896319,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T08:00:00+10:00,9,724.4755711257579,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T09:00:00+10:00,10,716.2310568545876,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T10:00:00+10:00,11,699.5206572485207,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T11:00:00+10:00,12,688.5673927948175,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T12:00:00+10:00,13,671.7688256683799,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T13:00:00+10:00,14,679.3715679212817,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T14:00:00+10:00,15,708.322919704482,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T15:00:00+10:00,16,741.0116867047514,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T16:00:00+10:00,17,762.3740711746128,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T17:00:00+10:00,18,726.8367282731184,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T18:00:00+10:00,19,701.2192771486419,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T19:00:00+10:00,20,715.1371991990103,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T20:00:00+10:00,21,744.9410194653116,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T21:00:00+10:00,22,784.0378285782571,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T22:00:00+10:00,23,829.1210900981208,2026-07-27T08:11:47.668086+10:00
CCL-20260727,2026-07-27,2026-07-27T23:00:00+10:00,24,862.1433294730218,2026-07-27T08:11:47.668086+10:00
