forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260908,2026-09-08,2026-09-08T00:00:00+10:00,1,837.277066881578,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T01:00:00+10:00,2,864.5625008058755,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T02:00:00+10:00,3,911.7809265818258,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T03:00:00+10:00,4,943.6337563691079,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T04:00:00+10:00,5,943.8831080221876,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T05:00:00+10:00,6,922.9839001336586,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T06:00:00+10:00,7,856.0087272297769,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T07:00:00+10:00,8,776.6064730821868,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T08:00:00+10:00,9,716.1373255173039,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T09:00:00+10:00,10,701.8564081691835,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T10:00:00+10:00,11,631.6583428246307,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T11:00:00+10:00,12,571.7205157946086,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T12:00:00+10:00,13,518.0366561075805,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T13:00:00+10:00,14,500.16065615532904,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T14:00:00+10:00,15,504.0647521142951,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T15:00:00+10:00,16,542.6842181777305,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T16:00:00+10:00,17,614.4293170003263,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T17:00:00+10:00,18,663.679953242855,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T18:00:00+10:00,19,649.2200332822072,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T19:00:00+10:00,20,641.1000309320589,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T20:00:00+10:00,21,654.3844053777447,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T21:00:00+10:00,22,681.3109662722729,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T22:00:00+10:00,23,703.8326050984126,2026-09-08T05:09:22.219951+10:00
CCL-20260908,2026-09-08,2026-09-08T23:00:00+10:00,24,718.9807661454203,2026-09-08T05:09:22.219951+10:00
