forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260901,2026-09-01,2026-09-01T00:00:00+10:00,1,860.62833717274,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T01:00:00+10:00,2,882.5473045141176,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T02:00:00+10:00,3,921.7577285487565,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T03:00:00+10:00,4,948.6669116968063,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T04:00:00+10:00,5,968.3222052922167,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T05:00:00+10:00,6,958.3554419226749,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T06:00:00+10:00,7,885.8735853911467,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T07:00:00+10:00,8,792.9184248454633,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T08:00:00+10:00,9,739.1453766856118,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T09:00:00+10:00,10,721.4036489961177,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T10:00:00+10:00,11,705.5310490899071,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T11:00:00+10:00,12,691.1460814332437,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T12:00:00+10:00,13,666.2635295017908,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T13:00:00+10:00,14,676.2201147572885,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T14:00:00+10:00,15,707.1586225812206,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T15:00:00+10:00,16,740.8549452456731,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T16:00:00+10:00,17,764.7163843749474,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T17:00:00+10:00,18,732.2055293235834,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T18:00:00+10:00,19,701.2601683297577,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T19:00:00+10:00,20,708.0927683032797,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T20:00:00+10:00,21,738.2214693010325,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T21:00:00+10:00,22,787.0674733118813,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T22:00:00+10:00,23,841.7672948742542,2026-09-01T06:50:11.876296+10:00
CCL-20260901,2026-09-01,2026-09-01T23:00:00+10:00,24,867.3923678530705,2026-09-01T06:50:11.876296+10:00
