forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260926,2026-09-26,2026-09-26T00:00:00+10:00,1,1081.3156337579676,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T01:00:00+10:00,2,1068.7728517627436,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T02:00:00+10:00,3,1067.6481757832896,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T03:00:00+10:00,4,1062.3995374652052,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T04:00:00+10:00,5,1058.543560878641,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T05:00:00+10:00,6,1036.9117915065015,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T06:00:00+10:00,7,948.3934303842707,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T07:00:00+10:00,8,854.7897103416409,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T08:00:00+10:00,9,781.7253298224272,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T09:00:00+10:00,10,719.7146935055978,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T10:00:00+10:00,11,682.5199800403528,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T11:00:00+10:00,12,640.7480876997296,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T12:00:00+10:00,13,604.7846763550646,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T13:00:00+10:00,14,597.0994061732578,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T14:00:00+10:00,15,622.7679671469775,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T15:00:00+10:00,16,678.4561482360539,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T16:00:00+10:00,17,727.402072877842,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T17:00:00+10:00,18,734.6906971498234,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T18:00:00+10:00,19,714.8014219382799,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T19:00:00+10:00,20,736.412121845866,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T20:00:00+10:00,21,770.7875965791528,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T21:00:00+10:00,22,812.2457746762519,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T22:00:00+10:00,23,853.7090641281983,2026-09-26T05:15:03.112997+10:00
CCL-20260926,2026-09-26,2026-09-26T23:00:00+10:00,24,869.7479903122503,2026-09-26T05:15:03.112997+10:00
