forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260831,2026-08-31,2026-08-31T00:00:00+10:00,1,948.471816456154,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T01:00:00+10:00,2,970.9767778966996,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T02:00:00+10:00,3,988.0257802894861,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T03:00:00+10:00,4,1004.3300224602152,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T04:00:00+10:00,5,1007.6763860765317,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T05:00:00+10:00,6,985.6341582834742,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T06:00:00+10:00,7,902.3025404489877,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T07:00:00+10:00,8,781.9763115196796,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T08:00:00+10:00,9,730.1834107018261,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T09:00:00+10:00,10,713.6811919483536,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T10:00:00+10:00,11,694.1328590694011,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T11:00:00+10:00,12,658.8753185414239,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T12:00:00+10:00,13,636.2683765239007,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T13:00:00+10:00,14,642.105436649235,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T14:00:00+10:00,15,668.3334289080966,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T15:00:00+10:00,16,719.0813955698889,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T16:00:00+10:00,17,743.2046013766522,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T17:00:00+10:00,18,728.1923463848195,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T18:00:00+10:00,19,708.3356817969604,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T19:00:00+10:00,20,718.1957595553987,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T20:00:00+10:00,21,744.4614104366597,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T21:00:00+10:00,22,781.8693630764363,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T22:00:00+10:00,23,843.487515695747,2026-08-31T04:38:37.157918+10:00
CCL-20260831,2026-08-31,2026-08-31T23:00:00+10:00,24,866.0835588733378,2026-08-31T04:38:37.157918+10:00
