forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260821,2026-08-21,2026-08-21T00:00:00+10:00,1,712.7610876791407,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T01:00:00+10:00,2,704.4007339593859,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T02:00:00+10:00,3,696.0282087144312,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T03:00:00+10:00,4,697.9442439135154,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T04:00:00+10:00,5,697.9442439135154,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T05:00:00+10:00,6,696.8301236658405,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T06:00:00+10:00,7,685.7586577302422,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T07:00:00+10:00,8,649.0109659527811,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T08:00:00+10:00,9,636.7628276345216,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T09:00:00+10:00,10,633.3187747463169,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T10:00:00+10:00,11,614.7053811172705,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T11:00:00+10:00,12,596.7295983866744,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T12:00:00+10:00,13,565.8047796969705,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T13:00:00+10:00,14,549.8612710538588,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T14:00:00+10:00,15,565.3111943085078,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T15:00:00+10:00,16,597.7962462382085,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T16:00:00+10:00,17,613.7679635887527,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T17:00:00+10:00,18,617.2350499770653,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T18:00:00+10:00,19,608.1723108575789,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T19:00:00+10:00,20,621.5030854796443,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T20:00:00+10:00,21,642.3154794683361,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T21:00:00+10:00,22,661.6756657441476,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T22:00:00+10:00,23,677.0912080805574,2026-08-21T07:42:26.036122+10:00
CCL-20260821,2026-08-21,2026-08-21T23:00:00+10:00,24,683.9726483219762,2026-08-21T07:42:26.036122+10:00
