forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260918,2026-09-18,2026-09-18T00:00:00+10:00,1,927.8932993837464,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T01:00:00+10:00,2,949.2213298978121,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T02:00:00+10:00,3,973.7792309115524,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T03:00:00+10:00,4,986.6050974509512,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T04:00:00+10:00,5,1004.0393778990042,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T05:00:00+10:00,6,979.5183624142511,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T06:00:00+10:00,7,882.279419038808,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T07:00:00+10:00,8,774.8999261796527,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T08:00:00+10:00,9,713.7193383578912,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T09:00:00+10:00,10,704.8014099945834,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T10:00:00+10:00,11,674.1624139158083,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T11:00:00+10:00,12,643.3109747490626,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T12:00:00+10:00,13,616.495058936621,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T13:00:00+10:00,14,602.1806782294278,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T14:00:00+10:00,15,610.7238335166784,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T15:00:00+10:00,16,661.6463085139028,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T16:00:00+10:00,17,705.2713951779676,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T17:00:00+10:00,18,729.2366887275455,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T18:00:00+10:00,19,696.5906592296834,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T19:00:00+10:00,20,698.1059600297593,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T20:00:00+10:00,21,731.1733460413443,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T21:00:00+10:00,22,773.5771143263119,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T22:00:00+10:00,23,811.0780298949411,2026-09-18T05:01:34.082943+10:00
CCL-20260918,2026-09-18,2026-09-18T23:00:00+10:00,24,846.012202090047,2026-09-18T05:01:34.082943+10:00
