forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260903,2026-09-03,2026-09-03T00:00:00+10:00,1,642.9371218315222,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T01:00:00+10:00,2,626.3175608508303,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T02:00:00+10:00,3,621.8786382856043,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T03:00:00+10:00,4,618.7197988828775,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T04:00:00+10:00,5,614.0498686173028,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T05:00:00+10:00,6,604.4612276357235,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T06:00:00+10:00,7,590.7198583942328,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T07:00:00+10:00,8,573.6774745191922,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T08:00:00+10:00,9,573.2414883278118,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T09:00:00+10:00,10,572.2698675566774,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T10:00:00+10:00,11,545.5486012970892,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T11:00:00+10:00,12,512.9585005060411,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T12:00:00+10:00,13,488.6756217827017,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T13:00:00+10:00,14,485.8524777639276,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T14:00:00+10:00,15,512.7326609178135,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T15:00:00+10:00,16,545.0451176852257,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T16:00:00+10:00,17,593.8790695124121,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T17:00:00+10:00,18,610.6616478861336,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T18:00:00+10:00,19,605.5434500142483,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T19:00:00+10:00,20,604.9017394135476,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T20:00:00+10:00,21,616.3792583126346,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T21:00:00+10:00,22,635.9276387205446,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T22:00:00+10:00,23,657.653825800138,2026-09-03T04:41:48.254428+10:00
CCL-20260903,2026-09-03,2026-09-03T23:00:00+10:00,24,665.8013425336612,2026-09-03T04:41:48.254428+10:00
