forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260915,2026-09-15,2026-09-15T00:00:00+10:00,1,804.1329402964669,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T01:00:00+10:00,2,806.32150380844,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T02:00:00+10:00,3,823.702129743291,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T03:00:00+10:00,4,837.4833621603806,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T04:00:00+10:00,5,842.0077558135596,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T05:00:00+10:00,6,809.881220113061,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T06:00:00+10:00,7,731.8187057026233,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T07:00:00+10:00,8,689.4284363434402,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T08:00:00+10:00,9,668.8096838805703,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T09:00:00+10:00,10,663.5446878287784,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T10:00:00+10:00,11,641.2961898774961,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T11:00:00+10:00,12,611.9578670087765,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T12:00:00+10:00,13,585.1069950466962,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T13:00:00+10:00,14,568.986862076815,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T14:00:00+10:00,15,585.4802618947707,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T15:00:00+10:00,16,611.9520964831164,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T16:00:00+10:00,17,647.0775021572749,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T17:00:00+10:00,18,650.9492973842928,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T18:00:00+10:00,19,634.1198367007628,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T19:00:00+10:00,20,649.2861992492228,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T20:00:00+10:00,21,668.0916052313268,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T21:00:00+10:00,22,702.5655426200291,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T22:00:00+10:00,23,729.2184324367221,2026-09-15T05:51:05.255444+10:00
CCL-20260915,2026-09-15,2026-09-15T23:00:00+10:00,24,754.7877969971714,2026-09-15T05:51:05.255444+10:00
