forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260802,2026-08-02,2026-08-02T00:00:00+10:00,1,708.8498567318499,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T01:00:00+10:00,2,697.4226114105265,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T02:00:00+10:00,3,700.9473422042416,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T03:00:00+10:00,4,700.9473422042416,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T04:00:00+10:00,5,702.6266994568826,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T05:00:00+10:00,6,705.5301854159152,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T06:00:00+10:00,7,701.3275787942698,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T07:00:00+10:00,8,694.8964152995226,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T08:00:00+10:00,9,699.0387859598058,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T09:00:00+10:00,10,699.5194775655804,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T10:00:00+10:00,11,689.1450422878735,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T11:00:00+10:00,12,661.5987841618144,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T12:00:00+10:00,13,635.3826267015899,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T13:00:00+10:00,14,638.2456264168898,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T14:00:00+10:00,15,664.2135282168664,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T15:00:00+10:00,16,688.4469373551017,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T16:00:00+10:00,17,713.1596133775167,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T17:00:00+10:00,18,702.8377136039092,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T18:00:00+10:00,19,697.0060462482126,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T19:00:00+10:00,20,718.7539463896529,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T20:00:00+10:00,21,744.8009046681722,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T21:00:00+10:00,22,776.7023011996013,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T22:00:00+10:00,23,800.1002922536657,2026-08-02T08:10:25.104857+10:00
CCL-20260802,2026-08-02,2026-08-02T23:00:00+10:00,24,827.4371053009053,2026-08-02T08:10:25.104857+10:00
