forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260824,2026-08-24,2026-08-24T00:00:00+10:00,1,872.7041049195141,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T01:00:00+10:00,2,889.073961433841,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T02:00:00+10:00,3,928.4228492383819,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T03:00:00+10:00,4,946.7040242404133,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T04:00:00+10:00,5,969.5189289427925,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T05:00:00+10:00,6,956.0136287977068,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T06:00:00+10:00,7,888.5370445315799,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T07:00:00+10:00,8,788.3790528299121,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T08:00:00+10:00,9,742.4490031551513,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T09:00:00+10:00,10,736.5184831920061,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T10:00:00+10:00,11,706.3219017759227,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T11:00:00+10:00,12,681.3080258653988,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T12:00:00+10:00,13,664.7556983830843,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T13:00:00+10:00,14,670.030254249404,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T14:00:00+10:00,15,708.5039531799606,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T15:00:00+10:00,16,750.4324713904093,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T16:00:00+10:00,17,766.9393892111601,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T17:00:00+10:00,18,732.6323533540693,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T18:00:00+10:00,19,701.8125633255087,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T19:00:00+10:00,20,704.5070817390576,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T20:00:00+10:00,21,730.9005646492334,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T21:00:00+10:00,22,769.5794675679631,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T22:00:00+10:00,23,808.9988890878753,2026-08-24T07:35:20.239072+10:00
CCL-20260824,2026-08-24,2026-08-24T23:00:00+10:00,24,846.6142499420481,2026-08-24T07:35:20.239072+10:00
