forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260825,2026-08-25,2026-08-25T00:00:00+10:00,1,833.0439303412986,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T01:00:00+10:00,2,855.4093936783123,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T02:00:00+10:00,3,884.4301004382078,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T03:00:00+10:00,4,921.2098970433128,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T04:00:00+10:00,5,940.673896274852,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T05:00:00+10:00,6,931.3614876072837,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T06:00:00+10:00,7,872.8076848521221,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T07:00:00+10:00,8,769.9444450403591,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T08:00:00+10:00,9,728.0994923611457,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T09:00:00+10:00,10,715.116437140997,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T10:00:00+10:00,11,699.8173407545112,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T11:00:00+10:00,12,685.2810259255457,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T12:00:00+10:00,13,665.9459511648514,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T13:00:00+10:00,14,674.0505277995975,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T14:00:00+10:00,15,704.8683307619527,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T15:00:00+10:00,16,740.7785990365395,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T16:00:00+10:00,17,764.1331409711364,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T17:00:00+10:00,18,727.7813301823351,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T18:00:00+10:00,19,699.6515564492647,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T19:00:00+10:00,20,710.2047255323486,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T20:00:00+10:00,21,745.9817493830911,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T21:00:00+10:00,22,791.464210648977,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T22:00:00+10:00,23,842.6333723064047,2026-08-25T07:43:14.729621+10:00
CCL-20260825,2026-08-25,2026-08-25T23:00:00+10:00,24,864.7909723090877,2026-08-25T07:43:14.729621+10:00
