forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260820,2026-08-20,2026-08-20T00:00:00+10:00,1,697.6179690179308,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T01:00:00+10:00,2,696.7678273371645,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T02:00:00+10:00,3,696.7678273371645,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T03:00:00+10:00,4,695.364402610733,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T04:00:00+10:00,5,698.1226762122639,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T05:00:00+10:00,6,693.7558203142016,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T06:00:00+10:00,7,662.1645834619933,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T07:00:00+10:00,8,623.9912033445116,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T08:00:00+10:00,9,621.2935922396346,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T09:00:00+10:00,10,622.3911713440132,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T10:00:00+10:00,11,609.5939833241495,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T11:00:00+10:00,12,596.2413379074297,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T12:00:00+10:00,13,566.2637978736274,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T13:00:00+10:00,14,545.5230828963473,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T14:00:00+10:00,15,536.6123773071729,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T15:00:00+10:00,16,558.8691801652034,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T16:00:00+10:00,17,591.1101683847611,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T17:00:00+10:00,18,588.942539153336,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T18:00:00+10:00,19,581.341726594168,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T19:00:00+10:00,20,591.2981894363747,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T20:00:00+10:00,21,609.8229367579868,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T21:00:00+10:00,22,633.858832525395,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T22:00:00+10:00,23,649.616904399652,2026-08-20T07:38:58.333663+10:00
CCL-20260820,2026-08-20,2026-08-20T23:00:00+10:00,24,652.1276488396013,2026-08-20T07:38:58.333663+10:00
