forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260801,2026-08-01,2026-08-01T00:00:00+10:00,1,917.9846790106401,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T01:00:00+10:00,2,938.8680807134681,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T02:00:00+10:00,3,955.1957538750738,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T03:00:00+10:00,4,959.0475170719086,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T04:00:00+10:00,5,967.6027357713294,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T05:00:00+10:00,6,966.0232689838755,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T06:00:00+10:00,7,928.7948215592137,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T07:00:00+10:00,8,874.8331499071921,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T08:00:00+10:00,9,819.1773483231457,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T09:00:00+10:00,10,774.4978351863531,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T10:00:00+10:00,11,738.42379070142,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T11:00:00+10:00,12,719.4244613789338,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T12:00:00+10:00,13,704.7832203441579,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T13:00:00+10:00,14,708.8645540451555,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T14:00:00+10:00,15,734.805466207869,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T15:00:00+10:00,16,764.2561890889568,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T16:00:00+10:00,17,778.7376827033569,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T17:00:00+10:00,18,750.6686809467549,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T18:00:00+10:00,19,726.2919338867816,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T19:00:00+10:00,20,738.3810500257694,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T20:00:00+10:00,21,781.412200192506,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T21:00:00+10:00,22,841.519598842065,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T22:00:00+10:00,23,880.9753208463502,2026-08-01T08:15:24.251563+10:00
CCL-20260801,2026-08-01,2026-08-01T23:00:00+10:00,24,918.7394145379837,2026-08-01T08:15:24.251563+10:00
