forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260922,2026-09-22,2026-09-22T00:00:00+10:00,1,854.3725085328376,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T01:00:00+10:00,2,874.3499619994055,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T02:00:00+10:00,3,907.8799228093856,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T03:00:00+10:00,4,930.0117762883673,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T04:00:00+10:00,5,928.4059877342186,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T05:00:00+10:00,6,907.0026180412675,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T06:00:00+10:00,7,817.8176927788128,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T07:00:00+10:00,8,729.6780045014167,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T08:00:00+10:00,9,694.019353167507,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T09:00:00+10:00,10,663.3885612276393,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T10:00:00+10:00,11,631.6264888999317,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T11:00:00+10:00,12,599.6795666244566,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T12:00:00+10:00,13,563.6575346584913,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T13:00:00+10:00,14,547.3447995682254,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T14:00:00+10:00,15,555.4396985699062,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T15:00:00+10:00,16,605.2220314007043,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T16:00:00+10:00,17,667.5380399613449,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T17:00:00+10:00,18,691.6775168164434,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T18:00:00+10:00,19,658.2795859710106,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T19:00:00+10:00,20,663.9839175000674,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T20:00:00+10:00,21,683.1778814713878,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T21:00:00+10:00,22,707.7481351371397,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T22:00:00+10:00,23,746.8491467275212,2026-09-22T05:59:34.805015+10:00
CCL-20260922,2026-09-22,2026-09-22T23:00:00+10:00,24,783.6850110726341,2026-09-22T05:59:34.805015+10:00
