forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260728,2026-07-28,2026-07-28T00:00:00+10:00,1,588.6114166270269,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T01:00:00+10:00,2,582.1705375597953,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T02:00:00+10:00,3,582.8000181325731,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T03:00:00+10:00,4,582.4658034073366,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T04:00:00+10:00,5,583.5544814154168,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T05:00:00+10:00,6,579.293597033492,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T06:00:00+10:00,7,572.0406422509249,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T07:00:00+10:00,8,544.6149290551851,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T08:00:00+10:00,9,536.9708144238477,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T09:00:00+10:00,10,534.1987697702936,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T10:00:00+10:00,11,509.3634474984165,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T11:00:00+10:00,12,494.12583005614357,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T12:00:00+10:00,13,483.1311052825655,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T13:00:00+10:00,14,490.33230081200855,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T14:00:00+10:00,15,512.488639865067,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T15:00:00+10:00,16,557.5059379044912,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T16:00:00+10:00,17,585.0124898664587,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T17:00:00+10:00,18,583.6343861035119,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T18:00:00+10:00,19,589.8878088132415,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T19:00:00+10:00,20,596.8203387202896,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T20:00:00+10:00,21,609.0468963749931,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T21:00:00+10:00,22,632.5126061883218,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T22:00:00+10:00,23,643.2561630165826,2026-07-28T08:17:21.553883+10:00
CCL-20260728,2026-07-28,2026-07-28T23:00:00+10:00,24,643.5030528599962,2026-07-28T08:17:21.553883+10:00
