forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260715,2026-07-15,2026-07-15T00:00:00+10:00,1,827.5604846826271,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T01:00:00+10:00,2,854.5621167082551,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T02:00:00+10:00,3,883.2294342294981,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T03:00:00+10:00,4,905.0055210897699,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T04:00:00+10:00,5,912.9664841280602,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T05:00:00+10:00,6,905.4153775282939,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T06:00:00+10:00,7,822.9411831640099,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T07:00:00+10:00,8,742.0054224064279,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T08:00:00+10:00,9,721.1095268538985,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T09:00:00+10:00,10,702.6355026827662,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T10:00:00+10:00,11,682.0956416107563,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T11:00:00+10:00,12,662.4692408746888,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T12:00:00+10:00,13,635.1543091887021,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T13:00:00+10:00,14,625.2879490243282,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T14:00:00+10:00,15,643.3018303377619,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T15:00:00+10:00,16,667.5578913171214,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T16:00:00+10:00,17,692.7633968056255,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T17:00:00+10:00,18,682.3064263982654,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T18:00:00+10:00,19,689.1119020069992,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T19:00:00+10:00,20,706.4911089842753,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T20:00:00+10:00,21,730.1179102435478,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T21:00:00+10:00,22,750.7861298356764,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T22:00:00+10:00,23,768.496224694557,2026-07-15T17:04:46.597219+10:00
CCL-20260715,2026-07-15,2026-07-15T23:00:00+10:00,24,796.2397714568425,2026-07-15T17:04:46.597219+10:00
