forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260805,2026-08-05,2026-08-05T00:00:00+10:00,1,830.2525857371255,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T01:00:00+10:00,2,849.8564775297381,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T02:00:00+10:00,3,876.5171756001363,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T03:00:00+10:00,4,887.4245429293854,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T04:00:00+10:00,5,910.464671307843,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T05:00:00+10:00,6,906.8962726555123,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T06:00:00+10:00,7,806.1119287198338,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T07:00:00+10:00,8,724.4044716164956,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T08:00:00+10:00,9,718.39786235524,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T09:00:00+10:00,10,717.5245260560085,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T10:00:00+10:00,11,708.9129138282675,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T11:00:00+10:00,12,689.106722677473,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T12:00:00+10:00,13,669.6977393331775,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T13:00:00+10:00,14,675.2348711793758,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T14:00:00+10:00,15,697.499398117242,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T15:00:00+10:00,16,736.0271738947306,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T16:00:00+10:00,17,751.4059331021465,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T17:00:00+10:00,18,714.7833312650745,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T18:00:00+10:00,19,697.6551636975578,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T19:00:00+10:00,20,715.0930311830749,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T20:00:00+10:00,21,742.9823145112346,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T21:00:00+10:00,22,784.7067629748781,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T22:00:00+10:00,23,836.9176437139495,2026-08-05T08:21:49.142744+10:00
CCL-20260805,2026-08-05,2026-08-05T23:00:00+10:00,24,855.7622591223214,2026-08-05T08:21:49.142744+10:00
