forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260719,2026-07-19,2026-07-19T00:00:00+10:00,1,946.1473354277792,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T01:00:00+10:00,2,961.2142081090233,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T02:00:00+10:00,3,976.2138868018457,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T03:00:00+10:00,4,985.1699732390784,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T04:00:00+10:00,5,995.9906018744823,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T05:00:00+10:00,6,977.1746667933957,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T06:00:00+10:00,7,924.1425350162016,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T07:00:00+10:00,8,862.639175158556,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T08:00:00+10:00,9,818.9022808803946,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T09:00:00+10:00,10,766.3490126883703,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T10:00:00+10:00,11,738.7004465254374,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T11:00:00+10:00,12,725.0971403243329,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T12:00:00+10:00,13,706.298228222844,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T13:00:00+10:00,14,704.8444517832819,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T14:00:00+10:00,15,734.7901063012313,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T15:00:00+10:00,16,764.2698968795013,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T16:00:00+10:00,17,783.91678466623,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T17:00:00+10:00,18,750.114182708618,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T18:00:00+10:00,19,726.511279737859,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T19:00:00+10:00,20,741.7150417210449,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T20:00:00+10:00,21,779.9250747479315,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T21:00:00+10:00,22,837.0088548137577,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T22:00:00+10:00,23,868.261502041916,2026-07-19T10:50:01.889790+10:00
CCL-20260719,2026-07-19,2026-07-19T23:00:00+10:00,24,898.6133528631916,2026-07-19T10:50:01.889790+10:00
