forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260814,2026-08-14,2026-08-14T00:00:00+10:00,1,877.8926096185098,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T01:00:00+10:00,2,890.8190037963832,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T02:00:00+10:00,3,917.2287779173215,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T03:00:00+10:00,4,938.1055345570815,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T04:00:00+10:00,5,946.9774491734238,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T05:00:00+10:00,6,939.3476941966992,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T06:00:00+10:00,7,873.994294261418,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T07:00:00+10:00,8,772.738362642503,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T08:00:00+10:00,9,730.8009224308896,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T09:00:00+10:00,10,721.3391516814916,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T10:00:00+10:00,11,702.4807977588565,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T11:00:00+10:00,12,687.0268425672216,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T12:00:00+10:00,13,666.6518985719297,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T13:00:00+10:00,14,667.267454261012,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T14:00:00+10:00,15,704.0053382717821,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T15:00:00+10:00,16,736.746797853378,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T16:00:00+10:00,17,753.6513364709723,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T17:00:00+10:00,18,718.5323165019003,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T18:00:00+10:00,19,695.1396156896301,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T19:00:00+10:00,20,711.2947916013053,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T20:00:00+10:00,21,739.6414404122681,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T21:00:00+10:00,22,791.4702829739157,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T22:00:00+10:00,23,845.7597009293734,2026-08-14T08:01:56.894591+10:00
CCL-20260814,2026-08-14,2026-08-14T23:00:00+10:00,24,868.4160981687949,2026-08-14T08:01:56.894591+10:00
