forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260921,2026-09-21,2026-09-21T00:00:00+10:00,1,451.40559322238073,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T01:00:00+10:00,2,462.80300407203544,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T02:00:00+10:00,3,466.66404840575024,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T03:00:00+10:00,4,467.11956015469815,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T04:00:00+10:00,5,470.61473650042757,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T05:00:00+10:00,6,473.84298325471633,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T06:00:00+10:00,7,465.32158323518274,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T07:00:00+10:00,8,454.2674529937669,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T08:00:00+10:00,9,458.36601766545175,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T09:00:00+10:00,10,443.4248425397802,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T10:00:00+10:00,11,402.55520469801667,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T11:00:00+10:00,12,374.8386100493347,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T12:00:00+10:00,13,353.02940003036053,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T13:00:00+10:00,14,347.41710768167076,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T14:00:00+10:00,15,353.5791635469364,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T15:00:00+10:00,16,377.8142191599471,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T16:00:00+10:00,17,429.84521554588207,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T17:00:00+10:00,18,466.63458162538205,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T18:00:00+10:00,19,513.2717973539109,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T19:00:00+10:00,20,542.852943033754,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T20:00:00+10:00,21,571.5623378048609,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T21:00:00+10:00,22,602.649821316045,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T22:00:00+10:00,23,628.3583724339248,2026-09-21T04:12:34.610332+10:00
CCL-20260921,2026-09-21,2026-09-21T23:00:00+10:00,24,658.1183049363152,2026-09-21T04:12:34.610332+10:00
