forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260808,2026-08-08,2026-08-08T00:00:00+10:00,1,819.2921921568271,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T01:00:00+10:00,2,830.2633242220408,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T02:00:00+10:00,3,854.7331013275334,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T03:00:00+10:00,4,877.7044926328972,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T04:00:00+10:00,5,893.0077233051268,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T05:00:00+10:00,6,902.3757192385169,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T06:00:00+10:00,7,841.4734130231202,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T07:00:00+10:00,8,769.7707799395305,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T08:00:00+10:00,9,742.3259391172372,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T09:00:00+10:00,10,739.0708968159888,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T10:00:00+10:00,11,720.8665127521011,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T11:00:00+10:00,12,698.1091036518002,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T12:00:00+10:00,13,689.7383377248129,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T13:00:00+10:00,14,690.6501056564646,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T14:00:00+10:00,15,722.9968655370029,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T15:00:00+10:00,16,756.2579274233847,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T16:00:00+10:00,17,766.7961996995152,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T17:00:00+10:00,18,731.4174043354477,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T18:00:00+10:00,19,703.2461814845443,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T19:00:00+10:00,20,714.0549869011458,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T20:00:00+10:00,21,746.592246736927,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T21:00:00+10:00,22,788.1625677636862,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T22:00:00+10:00,23,836.7937479195349,2026-08-08T07:54:47.825167+10:00
CCL-20260808,2026-08-08,2026-08-08T23:00:00+10:00,24,867.2160220974291,2026-08-08T07:54:47.825167+10:00
