forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260911,2026-09-11,2026-09-11T00:00:00+10:00,1,935.9710816645727,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T01:00:00+10:00,2,944.8189606866648,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T02:00:00+10:00,3,955.9245710437939,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T03:00:00+10:00,4,974.4937856006733,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T04:00:00+10:00,5,980.5841645082451,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T05:00:00+10:00,6,949.7368184679484,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T06:00:00+10:00,7,872.7596527109229,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T07:00:00+10:00,8,778.1653664307488,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T08:00:00+10:00,9,740.4263736805311,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T09:00:00+10:00,10,715.9333960823344,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T10:00:00+10:00,11,691.367949699174,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T11:00:00+10:00,12,662.3883582629844,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T12:00:00+10:00,13,639.1278256815575,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T13:00:00+10:00,14,638.8705827278332,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T14:00:00+10:00,15,665.5511577696603,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T15:00:00+10:00,16,691.9306417734804,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T16:00:00+10:00,17,712.6274815162874,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T17:00:00+10:00,18,711.7509503010414,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T18:00:00+10:00,19,693.2057118610124,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T19:00:00+10:00,20,689.0341548770003,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T20:00:00+10:00,21,706.1142832361321,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T21:00:00+10:00,22,744.9005481168311,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T22:00:00+10:00,23,788.6962011284941,2026-09-11T04:27:20.482833+10:00
CCL-20260911,2026-09-11,2026-09-11T23:00:00+10:00,24,834.1697617055136,2026-09-11T04:27:20.482833+10:00
