forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260804,2026-08-04,2026-08-04T00:00:00+10:00,1,754.10206132591,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T01:00:00+10:00,2,746.0565137620858,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T02:00:00+10:00,3,746.0565137620858,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T03:00:00+10:00,4,748.7279831947965,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T04:00:00+10:00,5,751.9911707912864,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T05:00:00+10:00,6,737.9274681621876,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T06:00:00+10:00,7,696.4510651877139,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T07:00:00+10:00,8,665.5491944423193,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T08:00:00+10:00,9,659.4600802967057,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T09:00:00+10:00,10,651.4099823280889,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T10:00:00+10:00,11,633.545812949076,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T11:00:00+10:00,12,606.3837291824522,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T12:00:00+10:00,13,599.5880684703936,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T13:00:00+10:00,14,612.6660692032408,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T14:00:00+10:00,15,635.1998142373503,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T15:00:00+10:00,16,657.5620830259086,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T16:00:00+10:00,17,683.9270229829756,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T17:00:00+10:00,18,674.7675264508472,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T18:00:00+10:00,19,667.2637022670694,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T19:00:00+10:00,20,681.1862052998619,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T20:00:00+10:00,21,708.1457598363766,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T21:00:00+10:00,22,730.9879006826073,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T22:00:00+10:00,23,752.2143638411039,2026-08-04T08:17:12.935761+10:00
CCL-20260804,2026-08-04,2026-08-04T23:00:00+10:00,24,764.1641974126906,2026-08-04T08:17:12.935761+10:00
