forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260916,2026-09-16,2026-09-16T00:00:00+10:00,1,754.7199648591079,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T01:00:00+10:00,2,804.1953170698907,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T02:00:00+10:00,3,852.7992732505404,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T03:00:00+10:00,4,897.8989742164092,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T04:00:00+10:00,5,885.1706417657515,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T05:00:00+10:00,6,848.0929170026509,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T06:00:00+10:00,7,749.3022641075602,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T07:00:00+10:00,8,688.4561898828737,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T08:00:00+10:00,9,669.2927677758063,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T09:00:00+10:00,10,657.5075666671735,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T10:00:00+10:00,11,628.2244463587381,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T11:00:00+10:00,12,605.3230146559595,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T12:00:00+10:00,13,574.6482017039633,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T13:00:00+10:00,14,557.0636505897477,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T14:00:00+10:00,15,571.4668455419923,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T15:00:00+10:00,16,605.4589756433162,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T16:00:00+10:00,17,637.0123600490944,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T17:00:00+10:00,18,643.6420409005394,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T18:00:00+10:00,19,627.8095053414953,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T19:00:00+10:00,20,642.2663773138557,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T20:00:00+10:00,21,665.9029108999823,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T21:00:00+10:00,22,682.075607887273,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T22:00:00+10:00,23,707.3939689120564,2026-09-16T04:59:42.379209+10:00
CCL-20260916,2026-09-16,2026-09-16T23:00:00+10:00,24,732.5114657346362,2026-09-16T04:59:42.379209+10:00
