forecast_id,target_date,local_time,forecast_step,intensity_hat,published_at_local
CCL-20260924,2026-09-24,2026-09-24T00:00:00+10:00,1,981.0497819295653,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T01:00:00+10:00,2,1000.0541122446903,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T02:00:00+10:00,3,1011.8702766315449,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T03:00:00+10:00,4,1010.7672424893713,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T04:00:00+10:00,5,999.9580352793514,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T05:00:00+10:00,6,961.2314326023239,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T06:00:00+10:00,7,873.1205067280248,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T07:00:00+10:00,8,783.680646811388,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T08:00:00+10:00,9,744.1874179674203,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T09:00:00+10:00,10,709.405175003879,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T10:00:00+10:00,11,685.9117971991333,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T11:00:00+10:00,12,646.8564550207515,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T12:00:00+10:00,13,606.6196950838957,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T13:00:00+10:00,14,581.7032187846827,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T14:00:00+10:00,15,596.4342404816416,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T15:00:00+10:00,16,631.1629365139918,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T16:00:00+10:00,17,709.7216475290144,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T17:00:00+10:00,18,714.7286559718317,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T18:00:00+10:00,19,681.5676105883089,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T19:00:00+10:00,20,685.6767386251449,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T20:00:00+10:00,21,707.0310987465491,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T21:00:00+10:00,22,746.7370276993815,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T22:00:00+10:00,23,786.6108395115069,2026-09-24T05:03:20.062109+10:00
CCL-20260924,2026-09-24,2026-09-24T23:00:00+10:00,24,825.8597801409112,2026-09-24T05:03:20.062109+10:00
